index,id,level_1,level_2,level_3
12945,data/1997/04/06/0920904.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12946,data/1997/04/06/0920794.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12947,data/1997/04/06/0921071.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12947,data/1997/04/06/0921071.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12948,data/1997/04/06/0920921.xml,Top--News,Top--News--Business,Top--News--Business--Your Money
12948,data/1997/04/06/0920921.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12949,data/1997/04/06/0921003.xml,Top--Classifieds,Top--Classifieds--Real Estate,None
12949,data/1997/04/06/0921003.xml,Top--News,Top--News--Corrections,None
12950,data/1997/04/06/0921020.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Editorials
12951,data/1997/04/06/0920744.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12952,data/1997/04/15/0923125.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12953,data/1997/04/27/0925815.xml,Top--News,Top--News--Business,Top--News--Business--Your Money
12955,data/1997/04/27/0926021.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
12956,data/1997/04/27/0926052.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
12958,data/1997/04/27/0925716.xml,Top--Opinion,Top--Opinion--Opinion,None
12959,data/1997/04/27/0925722.xml,Top--Features,Top--Features--Magazine,None
12959,data/1997/04/27/0925722.xml,Top--Opinion,Top--Opinion--Opinion,None
12959,data/1997/04/27/0925722.xml,Top--News,Top--News--Washington,None
12960,data/1997/04/27/0925734.xml,Top--Opinion,Top--Opinion--Opinion,None
12961,data/1993/07/15/0621566.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12962,data/1993/07/15/0621680.xml,Top--News,Top--News--Sports,Top--News--Sports--Pro Basketball
12963,data/1993/07/15/0621719.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
12963,data/1993/07/15/0621719.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12964,data/1993/07/15/0621646.xml,Top--News,Top--News--Sports,Top--News--Sports--Baseball
12965,data/1993/07/27/0624457.xml,Top--News,Top--News--Business,None
12966,data/1993/07/27/0624596.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Editorials
12966,data/1993/07/27/0624596.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12967,data/1993/07/27/0624544.xml,Top--News,Top--News--Sports,Top--News--Sports--Baseball
12968,data/1993/07/27/0624503.xml,Top--News,Top--News--Obituaries,None
12969,data/1993/07/06/0619871.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12970,data/1993/07/06/0619902.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12970,data/1993/07/06/0619902.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12971,data/1993/07/06/0619830.xml,Top--Features,None,None
12971,data/1993/07/06/0619830.xml,Top--News,Top--News--New York and Region,None
12972,data/1993/07/01/0618806.xml,Top--News,Top--News--Obituaries,None
12975,data/1993/07/01/0618814.xml,Top--News,Top--News--Sports,Top--News--Sports--Hockey
12977,data/1993/07/01/0618767.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12978,data/1993/07/20/0622603.xml,Top--News,Top--News--Business,None
12979,data/1993/07/20/0622655.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12979,data/1993/07/20/0622655.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12980,data/1993/07/20/0622744.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12981,data/1993/07/20/0622659.xml,Top--News,Top--News--Business,None
12981,data/1993/07/20/0622659.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12981,data/1993/07/20/0622659.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12982,data/1993/07/20/0622599.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12983,data/1993/07/12/0621138.xml,Top--News,Top--News--New York and Region,None
12984,data/1993/07/12/0621129.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12984,data/1993/07/12/0621129.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12985,data/1993/07/18/0622119.xml,Top--Classifieds,Top--Classifieds--Real Estate,None
12986,data/1993/07/18/0622247.xml,Top--Classifieds,Top--Classifieds--Real Estate,None
12986,data/1993/07/18/0622247.xml,Top--News,Top--News--Corrections,None
12986,data/1993/07/18/0622247.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12987,data/1993/07/18/0622134.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
12988,data/1993/07/18/0622417.xml,Top--News,Top--News--Sports,Top--News--Sports--Baseball
12989,data/1993/07/18/0622284.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12990,data/1993/07/16/0621745.xml,Top--News,Top--News--Business,None
12991,data/1993/07/16/0621785.xml,Top--News,Top--News--Business,None
12992,data/1993/07/16/0621743.xml,Top--News,Top--News--Business,None
12995,data/1993/07/16/0621897.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12996,data/1993/07/16/0621862.xml,Top--Features,Top--Features--Arts,Top--Features--Arts--Dance
12997,data/1993/07/16/0621735.xml,Top--News,Top--News--Business,None
12998,data/1993/07/16/0621774.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12998,data/1993/07/16/0621774.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
12999,data/1993/07/24/0623595.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
12999,data/1993/07/24/0623595.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13000,data/1993/07/24/0623655.xml,Top--News,Top--News--Sports,Top--News--Sports--Baseball
13001,data/1993/07/24/0623532.xml,Top--News,Top--News--Business,None
13002,data/1993/07/24/0623523.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13003,data/1993/07/05/0619599.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13004,data/1993/07/05/0619751.xml,Top--News,Top--News--Business,None
13005,data/1993/07/05/0619787.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
13006,data/1993/07/05/0619650.xml,Top--News,Top--News--Business,None
13007,data/1993/07/05/0619694.xml,Top--News,Top--News--Business,None
13007,data/1993/07/05/0619694.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13008,data/1993/07/05/0619654.xml,Top--News,Top--News--Business,None
13009,data/1993/07/05/0619729.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13010,data/1993/07/30/0625043.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13010,data/1993/07/30/0625043.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13011,data/1993/07/30/0625021.xml,Top--News,Top--News--Sports,None
13012,data/1993/07/30/0625133.xml,Top--Features,Top--Features--Arts,None
13013,data/1993/07/30/0625057.xml,Top--News,Top--News--U.S.,"Top--News--U.S.--U.S. States, Territories and Possessions"
13013,data/1993/07/30/0625057.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13013,data/1993/07/30/0625057.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13014,data/1993/07/02/0619045.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13014,data/1993/07/02/0619045.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13015,data/1993/07/02/0619019.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13016,data/1993/07/02/0618980.xml,Top--Features,Top--Features--Arts,None
13017,data/1993/07/02/0619033.xml,Top--News,Top--News--Obituaries,None
13018,data/1993/07/02/0619016.xml,Top--News,Top--News--Business,None
13019,data/1993/07/08/0620205.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13020,data/1993/07/08/0620234.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Editorials
13020,data/1993/07/08/0620234.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13021,data/1993/07/29/0624963.xml,Top--News,Top--News--Sports,Top--News--Sports--Pro Basketball
13022,data/1993/07/29/0624879.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13022,data/1993/07/29/0624879.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13024,data/1993/07/23/0623304.xml,Top--News,Top--News--Business,None
13026,data/1993/07/23/0623384.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13027,data/1993/07/23/0623377.xml,Top--News,Top--News--Business,None
13027,data/1993/07/23/0623377.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13029,data/1993/07/11/0620658.xml,Top--News,Top--News--Business,Top--News--Business--Your Money
13029,data/1993/07/11/0620658.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13030,data/1993/07/11/0620916.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
13031,data/1993/07/11/0620746.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--Westchester
13032,data/1993/07/21/0622903.xml,Top--News,Top--News--Business,None
13033,data/1993/07/21/0622983.xml,Top--Features,Top--Features--Arts,Top--Features--Arts--Dance
13034,data/1993/07/13/0621288.xml,Top--News,Top--News--Obituaries,None
13035,data/1993/07/13/0621299.xml,Top--News,Top--News--Business,None
13035,data/1993/07/13/0621299.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13036,data/1993/07/13/0621234.xml,Top--Features,Top--Features--Arts,Top--Features--Arts--Art and Design
13036,data/1993/07/13/0621234.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13037,data/1993/07/13/0621188.xml,Top--News,Top--News--Sports,Top--News--Sports--Pro Football
13038,data/1993/07/07/0619943.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
13038,data/1993/07/07/0619943.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13040,data/1993/07/07/0619980.xml,Top--News,Top--News--Obituaries,None
13042,data/1993/07/07/0619950.xml,Top--News,Top--News--Business,None
13043,data/1993/07/07/0619933.xml,Top--News,Top--News--Business,None
13045,data/1993/07/14/0621463.xml,Top--News,Top--News--Business,None
13046,data/1993/07/14/0621449.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13047,data/1993/07/14/0621338.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
13047,data/1993/07/14/0621338.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13048,data/1993/07/14/0621441.xml,Top--News,Top--News--Business,None
13048,data/1993/07/14/0621441.xml,Top--Classifieds,Top--Classifieds--Real Estate,Top--Classifieds--Real Estate--Locations
13048,data/1993/07/14/0621441.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13049,data/1993/07/14/0621434.xml,Top--Classifieds,None,None
13049,data/1993/07/14/0621434.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13050,data/1993/07/14/0621406.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13050,data/1993/07/14/0621406.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13051,data/1993/07/26/0624151.xml,Top--News,Top--News--New York and Region,None
13053,data/1993/07/26/0624314.xml,Top--News,Top--News--Business,None
13054,data/1993/07/26/0624279.xml,Top--News,Top--News--Business,None
13055,data/1993/07/22/0623106.xml,Top--News,Top--News--Business,None
13057,data/1993/07/22/0623127.xml,Top--News,Top--News--Business,Top--News--Business--Markets
13057,data/1993/07/22/0623127.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13058,data/1993/07/22/0623261.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Editorials
13058,data/1993/07/22/0623261.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13060,data/1993/07/22/0623255.xml,Top--Opinion,Top--Opinion--Opinion,None
13061,data/1993/07/28/0624730.xml,Top--News,Top--News--Business,None
13062,data/1993/07/28/0624626.xml,Top--News,Top--News--Business,None
13063,data/1993/07/28/0624815.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13063,data/1993/07/28/0624815.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13064,data/1993/07/28/0624754.xml,Top--News,Top--News--Obituaries,None
13065,data/1993/07/28/0624675.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13066,data/1993/07/10/0620494.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Op-Ed
13067,data/1993/07/10/0620501.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13067,data/1993/07/10/0620501.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13070,data/1993/07/31/0625194.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13070,data/1993/07/31/0625194.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13071,data/1993/07/31/0625205.xml,Top--News,Top--News--Business,None
13072,data/1993/07/09/0620404.xml,Top--News,Top--News--New York and Region,None
13072,data/1993/07/09/0620404.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13073,data/1993/07/09/0620310.xml,Top--News,Top--News--Business,None
13075,data/1993/07/09/0620425.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13076,data/1993/07/03/0619153.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Editorials
13077,data/1993/07/03/0619078.xml,Top--News,Top--News--Obituaries,None
13078,data/1993/07/03/0619136.xml,Top--News,Top--News--Business,None
13078,data/1993/07/03/0619136.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13079,data/1993/07/03/0619187.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13080,data/1993/07/04/0619293.xml,Top--News,Top--News--Education,None
13080,data/1993/07/04/0619293.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13082,data/1993/07/04/0619424.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
13083,data/1993/07/04/0619371.xml,Top--News,Top--News--Corrections,None
13084,data/1993/07/04/0619332.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13085,data/1993/07/04/0619568.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13085,data/1993/07/04/0619568.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13086,data/1993/07/04/0619402.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
13087,data/1993/07/04/0619545.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--Westchester
13088,data/1993/07/17/0622042.xml,Top--Features,None,None
13088,data/1993/07/17/0622042.xml,Top--News,Top--News--New York and Region,None
13089,data/1993/07/17/0621966.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
13089,data/1993/07/17/0621966.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13091,data/1993/07/17/0622023.xml,Top--News,Top--News--U.S.,None
13091,data/1993/07/17/0622023.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13092,data/1993/07/17/0622011.xml,Top--News,Top--News--New York and Region,None
13093,data/1993/07/17/0621956.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
13093,data/1993/07/17/0621956.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13095,data/1993/07/25/0623808.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13096,data/1993/07/25/0624019.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13097,data/1993/07/25/0623758.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
13097,data/1993/07/25/0623758.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
13099,data/1993/07/25/0623781.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
